gene_name,condition,growth_rate_hr,annotation,cog_category,cog_class,cog_letter,dataset,strain,mass_frac,go_terms,cog_desc,dataset_name
fabG,gluconate_growth,0.6630116912775283,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),Metabolism,metabolism,I,calgar_2017,REL606,0.0001345952344684322,GO:0005515; GO:0016874; GO:0006631; GO:0006629; GO:0046872; GO:2001295; GO:0005829; GO:0042803; GO:0045717; GO:0006633; GO:0005524; GO:0000166; GO:0004075; GO:0003989; GO:0005737,biotin carboxylase (EC 6.3.4.14),Caglar et al. 2017
acpP,gluconate_growth,0.6630116912775283,Acyl carrier protein,Metabolism,metabolism,Q,calgar_2017,REL606,1.0952976826852075e-05,GO:0008289; GO:0008610; GO:0006631; GO:0006629; GO:0005829; GO:0005515; GO:0042493; GO:0031177; GO:0009245; GO:0006633; GO:0005737; GO:0000036; GO:0000035,acyl carrier protein,Caglar et al. 2017
fabF,gluconate_growth,0.6630116912775283,3-oxoacyl-(acyl-carrier-protein) synthase,Metabolism,metabolism,Q,calgar_2017,REL606,0.0010829978173618057,GO:0005829; GO:0016747; GO:0016746; GO:0016740; GO:0003824; GO:0006631; GO:0006629; GO:0042803; GO:0033817; GO:0006633; GO:0005515; GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase II (EC 2.3.1.41),Caglar et al. 2017
pabC,gluconate_growth,0.6630116912775283,Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase,Metabolism,metabolism,E,calgar_2017,REL606,8.693047713939887e-06,GO:0008153; GO:0005829; GO:0016829; GO:0003824; GO:0046654; GO:0042803; GO:0030170; GO:0008696; GO:0046656,aminodeoxychorismate lyase apoprotein (EC 4.1.3.38),Caglar et al. 2017
tmk,gluconate_growth,0.6630116912775283,Thymidylate kinase,Metabolism,metabolism,F,calgar_2017,REL606,2.7830624772758854e-05,GO:0046940; GO:0042803; GO:0009041; GO:0006227; GO:0005829; GO:0016740; GO:0016301; GO:0009165; GO:0016310; GO:0005737; GO:0006235; GO:0006233; GO:0005524; GO:0000166; GO:0004798; GO:0015949,thymidylate kinase (EC 2.7.4.9),Caglar et al. 2017
holB,gluconate_growth,0.6630116912775283,ATPase involved in DNA replication,Information Storage and Processing,Not Assigned,Not Assigned,calgar_2017,REL606,2.1611650910974097e-05,GO:0071897; GO:0090305; GO:0006260; GO:0008408; GO:0005829; GO:0005515; GO:0016779; GO:0016740; GO:0009360; GO:0003887; GO:0003677; GO:0006261,Not Assigned,Caglar et al. 2017
ycfH,gluconate_growth,0.6630116912775283,Mg-dependent DNase,Information Storage and Processing,cellular processes and signaling,N,calgar_2017,REL606,4.3602735874951056e-05,GO:0006259; GO:0005515; GO:0016788; GO:0004536; GO:0005829; GO:0016888; GO:0046872; GO:0016787,predicted DNAse,Caglar et al. 2017
fhuE,gluconate_growth,0.6630116912775283,Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid,Metabolism,metabolism,P,calgar_2017,REL606,7.921502551421604e-06,GO:0044718; GO:0038023; GO:0015344; GO:0015891; GO:0055072; GO:0016021; GO:0016020; GO:0006811; GO:0009279,ferric-rhodotorulic acid outer membrane transporter,Caglar et al. 2017
ycfP,gluconate_growth,0.6630116912775283,Predicted esterase,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,4.7607027963991535e-05,GO:0005829; GO:0005515,conserved protein,Caglar et al. 2017
ndh,gluconate_growth,0.6630116912775283,"NADH dehydrogenase, FAD-containing subunit",Metabolism,metabolism,C,calgar_2017,REL606,0.00012469279556319408,GO:0055070; GO:0005887; GO:0030964; GO:0009061; GO:0055114; GO:0016491; GO:0016020; GO:0003954; GO:0005886; GO:0050660; GO:0019646; GO:0008137; GO:0009060,respiratory NADH dehydrogenase 2/cupric reductase,Caglar et al. 2017
ycfJ,gluconate_growth,0.6630116912775283,Predicted outer membrane lipoprotein,Poorly Characterized,poorly characterized,S,calgar_2017,REL606,1.8449993016741565e-06,GO:0005887; GO:1900190; GO:0019867; GO:0016021; GO:0016020,predicted protein,Caglar et al. 2017
mfd,gluconate_growth,0.6630116912775283,Transcription-repair coupling factor (superfamily II helicase),Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,0.0005957437409506902,GO:0006283; GO:0043175; GO:0015616; GO:0005515; GO:0005737; GO:0016787; GO:0003676; GO:0006974; GO:0003684; GO:0005829; GO:0000716; GO:0006355; GO:0006281; GO:0005524; GO:0003677; GO:0000166,transcription-repair coupling factor,Caglar et al. 2017
lolD,gluconate_growth,0.6630116912775283,"ABC-type antimicrobial peptide transport system, ATPase component",Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,2.7286681532550694e-05,GO:0055085; GO:0022857; GO:0089705; GO:0140306; GO:0044873; GO:0098797; GO:0044874; GO:0016020; GO:0005886; GO:0042953; GO:0016887; GO:0016787; GO:0005524; GO:0000166,outer membrane-specific lipoprotein transporter subunit,Caglar et al. 2017
potD,gluconate_growth,0.6630116912775283,Spermidine/putrescine-binding periplasmic protein,Metabolism,metabolism,E,calgar_2017,REL606,0.00018192707279028188,GO:0019809; GO:0019810; GO:0015847; GO:0015848; GO:0042597; GO:0019808; GO:0015846; GO:0030288,polyamine transporter subunit,Caglar et al. 2017
potA,gluconate_growth,0.6630116912775283,"ABC-type spermidine/putrescine transport systems, ATPase components",Metabolism,metabolism,E,calgar_2017,REL606,6.713457078430072e-05,GO:0055085; GO:0022857; GO:1903711; GO:0015847; GO:0016887; GO:0000166; GO:0043190; GO:0015846; GO:0015595; GO:0015594; GO:0005886; GO:0016020; GO:0005524; GO:0015417,polyamine transporter subunit,Caglar et al. 2017
pepT,gluconate_growth,0.6630116912775283,Di- and tripeptidases,Metabolism,metabolism,E,calgar_2017,REL606,1.3142109454932577e-05,GO:0043171; GO:0005829; GO:0005515; GO:0042803; GO:0016787; GO:0008233; GO:0004177; GO:0008270; GO:0046872; GO:0008237; GO:0006518; GO:0005737; GO:0045148; GO:0006508,peptidase T. Metallo peptidase. MEROPS family M20B,Caglar et al. 2017
purB,gluconate_growth,0.6630116912775283,Adenylosuccinate lyase,Metabolism,metabolism,F,calgar_2017,REL606,0.00044733695092764284,GO:0005515; GO:0016829; GO:0003824; GO:0009152; GO:0006188; GO:0044208; GO:0006974; GO:0006189; GO:0005829; GO:0042802; GO:0070626; GO:0004018; GO:0006164,Adenylosuccinate lyase (EC 4.3.2.2),Caglar et al. 2017
minE,gluconate_growth,0.6630116912775283,Septum formation topological specificity factor,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,2.994223232447409e-06,GO:0000918; GO:0051302; GO:0051301; GO:0032955; GO:0005886; GO:0005829; GO:0042802; GO:0005515; GO:0007049,cell division topological specificity factor MinE,Caglar et al. 2017
minD,gluconate_growth,0.6630116912775283,Septum formation inhibitor-activating ATPase,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,0.00010396200504820428,GO:0000917; GO:0007059; GO:0009898; GO:0031226; GO:0060187; GO:0051782; GO:0042802; GO:0005829; GO:0016020; GO:0000166; GO:0005515; GO:0005886; GO:0051301; GO:0016887; GO:0005524; GO:0007049,septum site-determining protein MinD,Caglar et al. 2017
minC,gluconate_growth,0.6630116912775283,Septum formation inhibitor,Cellular Processes and Signaling,cellular processes and signaling,D,calgar_2017,REL606,4.348893491379599e-05,GO:0090529; GO:0000917; GO:0000902; GO:1901891; GO:0042802; GO:0060187; GO:0032955; GO:0005515; GO:0051301; GO:0051726; GO:0005829; GO:0051302; GO:0007049,septum site-determining protein MinC,Caglar et al. 2017
ycgM,gluconate_growth,0.6630116912775283,"2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)",Metabolism,metabolism,Q,calgar_2017,REL606,2.3121975920716663e-05,GO:0018773; GO:0016787; GO:0005829; GO:0003824; GO:0046872,predicted isomerase/hydrolase,Caglar et al. 2017
nhaB,gluconate_growth,0.6630116912775283,Na+/H+ antiporter,Metabolism,metabolism,P,calgar_2017,REL606,5.5318773988039925e-06,GO:0015081; GO:0005887; GO:0005623; GO:0035725; GO:0016020; GO:0015297; GO:0006811; GO:0005886; GO:0010226; GO:0016021; GO:0015385; GO:0015491; GO:1902600; GO:0006814; GO:0051452; GO:0006883,"sodium/proton antiporter, NhaB family (TC 2.A.34.1.1)",Caglar et al. 2017
fadR,gluconate_growth,0.6630116912775283,Transcriptional regulators,Information Storage and Processing,information storage and processing,K,calgar_2017,REL606,3.681865784016409e-05,GO:0045723; GO:0006631; GO:0006629; GO:0019217; GO:0000062; GO:0005829; GO:0019395; GO:0045892; GO:0045893; GO:0006355; GO:0006355; GO:0003700; GO:0003677; GO:0005737,"transcriptional regulator, GntR family",Caglar et al. 2017
dadA,gluconate_growth,0.6630116912775283,Glycine/D-amino acid oxidases (deaminating),Metabolism,metabolism,E,calgar_2017,REL606,4.178192049647009e-05,GO:0005737; GO:0055114; GO:0019478; GO:0016491; GO:0016020; GO:0019480; GO:0055130; GO:0005886; GO:0008718,D-amino acid dehydrogenase small subunit (EC 1.4.99.1),Caglar et al. 2017
dadX,gluconate_growth,0.6630116912775283,Alanine racemase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,1.136400600531701e-05,GO:0030632; GO:0030170; GO:0042803; GO:0019480; GO:0005829; GO:0016853; GO:0003824; GO:0006522; GO:0008784,alanine racemase (EC 5.1.1.1),Caglar et al. 2017
ldcA,gluconate_growth,0.6630116912775283,"Uncharacterized proteins, homologs of microcin C7 resistance protein MccF",Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,9.819940522087168e-06,GO:0071555; GO:0016787; GO:0008233; GO:0006508; GO:0005829; GO:0008236; GO:0009252; GO:0008360; GO:0009254; GO:0004180; GO:0009050; GO:0005737,murein tetrapeptidase LD-carboxypeptidase (EC:3.4.17.13). Serine peptidase. MEROPS family S66,Caglar et al. 2017
ycgR,gluconate_growth,0.6630116912775283,Predicted glycosyltransferase,Cellular Processes and Signaling,cellular processes and signaling,N,calgar_2017,REL606,5.432996358006023e-06,GO:0000166; GO:0071973; GO:0071945; GO:0009425; GO:0009288; GO:0035438; GO:0005515; GO:0051270,"cyclic-di-GMP receptor, regulates motility",Caglar et al. 2017
treA,gluconate_growth,0.6630116912775283,Neutral trehalase,Metabolism,metabolism,G,calgar_2017,REL606,1.8616842583610725e-05,GO:0003824; GO:0042597; GO:0016798; GO:0016787; GO:0008152; GO:0005991; GO:0006974; GO:0005993; GO:0071474; GO:0030288; GO:0004555,"alpha,alpha-trehalase",Caglar et al. 2017
ychF,gluconate_growth,0.6630116912775283,"Predicted GTPase, probable translation factor",Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,0.000259166720352383,GO:0042803; GO:0005737; GO:0043086; GO:0046872; GO:0005524; GO:0005515; GO:0004857; GO:0006979; GO:0043022; GO:0043023; GO:0016887; GO:0005525; GO:0000166,predicted GTP-binding protein,Caglar et al. 2017
pth,gluconate_growth,0.6630116912775283,Peptidyl-tRNA hydrolase,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,4.522822706731926e-05,GO:0006412; GO:0016787; GO:0006515; GO:0004045; GO:0005737,peptidyl-tRNA hydrolase (EC 3.1.1.29),Caglar et al. 2017
hemA,gluconate_growth,0.6630116912775283,Glutamyl-tRNA reductase,Metabolism,metabolism,H,calgar_2017,REL606,1.3546995136779887e-05,GO:0005829; GO:0042802; GO:0005515; GO:0019353; GO:0050661; GO:0033014; GO:0006782; GO:0055114; GO:0016491; GO:0008883; GO:0006779,glutamyl-tRNA reductase (EC 1.2.1.70),Caglar et al. 2017
prfA,gluconate_growth,0.6630116912775283,Protein chain release factor A,Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,4.3461532968564995e-05,GO:0005515; GO:0003747; GO:0005829; GO:0043022; GO:0016149; GO:0006415; GO:0006412; GO:0005737,bacterial peptide chain release factor 1 (bRF-1),Caglar et al. 2017
kdsA,gluconate_growth,0.6630116912775283,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,0.00021046936801249197,GO:0032991; GO:0042802; GO:0016740; GO:0009103; GO:0009058; GO:0005737; GO:0003824; GO:0005829; GO:0019294; GO:0008676,3-deoxy-D-manno-octulosonate 8-phosphate synthase,Caglar et al. 2017
ychN,gluconate_growth,0.6630116912775283,Uncharacterized conserved protein involved in intracellular sulfur reduction,Metabolism,metabolism,P,calgar_2017,REL606,7.426609768335117e-06,GO:0032991; GO:0042802; GO:0005515; GO:0005829,conserved protein,Caglar et al. 2017
narL,gluconate_growth,0.6630116912775283,Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,Cellular Processes and Signaling,information storage and processing,K,calgar_2017,REL606,1.3229589921292986e-05,GO:0010468; GO:0090352; GO:0005515; GO:0045892; GO:0032993; GO:0001217; GO:0000976; GO:0042128; GO:0005829; GO:0006355; GO:0005524; GO:0003677; GO:0000166; GO:0000160,"two component transcriptional regulator, LuxR family",Caglar et al. 2017
narX,gluconate_growth,0.6630116912775283,"Signal transduction histidine kinase, nitrate/nitrite-specific",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,6.541751223758409e-06,GO:0006974; GO:0005515; GO:0042803; GO:0005887; GO:0030288; GO:0000160; GO:0006470; GO:0023014; GO:0018106; GO:0016740; GO:0016310; GO:0016301; GO:0007165; GO:0004673; GO:0046983; GO:0042128; GO:0005524; GO:0004721; GO:0046777; GO:0071249; GO:0071250; GO:0000166; GO:0005886; GO:0016021; GO:0016020; GO:0000155,sensory histidine kinase in two-component regulatory system with NarL,Caglar et al. 2017
narG,gluconate_growth,0.6630116912775283,Nitrate reductase alpha subunit,Metabolism,metabolism,P,calgar_2017,REL606,1.369989994148523e-05,GO:0022900; GO:0043546; GO:0031235; GO:0044799; GO:0055114; GO:0051536; GO:0046872; GO:0042126; GO:0016491; GO:0009325; GO:0042128; GO:0016020; GO:0005886; GO:0031224; GO:0051539; GO:0005515; GO:0008940; GO:0009061; GO:0009055,respiratory nitrate reductase alpha subunit apoprotein,Caglar et al. 2017
narH,gluconate_growth,0.6630116912775283,Nitrate reductase beta subunit,Metabolism,metabolism,P,calgar_2017,REL606,1.698706069519211e-05,GO:0022900; GO:0031235; GO:0044799; GO:0055114; GO:0051536; GO:0042126; GO:0009325; GO:0042128; GO:0016020; GO:0016491; GO:0046872; GO:0005886; GO:0031224; GO:0051539; GO:0051538; GO:0005515; GO:0008940; GO:0009061; GO:0009055,respiratory nitrate reductase beta subunit,Caglar et al. 2017
purU,gluconate_growth,0.6630116912775283,Formyltetrahydrofolate hydrolase,Metabolism,metabolism,F,calgar_2017,REL606,0.00010276753377726313,GO:0016787; GO:0009058; GO:0006164; GO:0016742; GO:0006189; GO:0005829; GO:0006730; GO:0008864; GO:0009257; GO:0009152; GO:0005737,formyltetrahydrofolate deformylase (EC 3.5.1.10),Caglar et al. 2017
galU,gluconate_growth,0.6630116912775283,UDP-glucose pyrophosphorylase,Cellular Processes and Signaling,cellular processes and signaling,M,calgar_2017,REL606,0.00013813174317215925,GO:0032991; GO:1900727; GO:0042802; GO:0009244; GO:0016779; GO:0016740; GO:0009058; GO:0000287; GO:0033499; GO:0005829; GO:0006011; GO:0003983; GO:0009242,UDP-glucose pyrophosphorylase (EC 2.7.7.9),Caglar et al. 2017
hns,gluconate_growth,0.6630116912775283,DNA-binding protein H-NS,Poorly Characterized,information storage and processing,K,calgar_2017,REL606,0.00013183943741424027,GO:0016458; GO:0003680; GO:1900232; GO:0045892; GO:0032993; GO:0001217; GO:0000976; GO:0009295; GO:0006417; GO:0005737; GO:0003723; GO:0005829; GO:0005515; GO:0003677; GO:0042802; GO:0046983; GO:0006355; GO:0003681,nucleoid protein H-NS,Caglar et al. 2017
tdk,gluconate_growth,0.6630116912775283,Thymidine kinase,Metabolism,metabolism,F,calgar_2017,REL606,6.862285721887529e-06,GO:0008270; GO:0006259; GO:0042802; GO:0036198; GO:0046104; GO:0071897; GO:0005829; GO:0003824; GO:0016310; GO:0008152; GO:0046872; GO:0016740; GO:0016301; GO:0005737; GO:0005524; GO:0000166; GO:0004797,thymidine kinase (EC 2.7.1.21),Caglar et al. 2017
oppA,gluconate_growth,0.6630116912775283,"ABC-type oligopeptide transport system, periplasmic component",Metabolism,metabolism,E,calgar_2017,REL606,0.0007007566739837856,GO:1904680; GO:0043190; GO:1900750; GO:0055085; GO:0061077; GO:0009408; GO:0015833; GO:0030288; GO:0042597; GO:0015031; GO:0006857,oligopeptide transporter subunit,Caglar et al. 2017
oppB,gluconate_growth,0.6630116912775283,"ABC-type dipeptide/oligopeptide/nickel transport systems, permease components",Metabolism,metabolism,P,calgar_2017,REL606,6.522443091531586e-06,GO:0055085; GO:0015834; GO:0015640; GO:0043190; GO:0035672; GO:0015833; GO:0015031; GO:0016020; GO:0005886; GO:0015421; GO:0016021,oligopeptide transporter subunit,Caglar et al. 2017
oppD,gluconate_growth,0.6630116912775283,"ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component",Metabolism,metabolism,P,calgar_2017,REL606,6.890194749379028e-05,GO:0005515; GO:0035672; GO:0015421; GO:0015833; GO:0016887; GO:0000166; GO:0005886; GO:0015031; GO:0016020; GO:0043190; GO:0015640; GO:0015834; GO:0005524,oligopeptide transporter subunit,Caglar et al. 2017
oppF,gluconate_growth,0.6630116912775283,"ABC-type oligopeptide transport system, ATPase component",Metabolism,metabolism,E,calgar_2017,REL606,4.352872136808157e-05,GO:0015834; GO:0015640; GO:0035672; GO:0015421; GO:0016887; GO:0015833; GO:0000166; GO:0015031; GO:0016020; GO:0005886; GO:0043190; GO:0005524,oligopeptide transporter subunit,Caglar et al. 2017
kch,gluconate_growth,0.6630116912775283,"Kef-type K+ transport systems, predicted NAD-binding component",Metabolism,Not Assigned,Not Assigned,calgar_2017,REL606,1.7967484742709655e-05,GO:0032991; GO:0042802; GO:0006813; GO:0016021; GO:0006811; GO:0005886; GO:0016020,Not Assigned,Caglar et al. 2017
yciI,gluconate_growth,0.6630116912775283,Uncharacterized protein conserved in bacteria,Poorly Characterized,poorly characterized,R,calgar_2017,REL606,8.270901732071632e-06,GO:0005829,predicted enzyme,Caglar et al. 2017
yciA,gluconate_growth,0.6630116912775283,Acyl-CoA hydrolase,Metabolism,metabolism,I,calgar_2017,REL606,5.550990499392161e-06,GO:0036042; GO:0016790; GO:0000062; GO:0006637; GO:0005829; GO:0016787; GO:0047617,"Acyl-CoA esterase, role unknown",Caglar et al. 2017
